,id,listing_url,name,prop_type,room_type,bed_type,min_nights,max_nights,cancel_pol,accommodates,bedrooms,beds,no_of_reviews,bathrooms,price,cleaning_fee,extra_ppl,guests_incl,picture_url,review_sc_rtg,host_id,host_name,host_resp_time,host_resp_rate,host_super_host,host_id_verified,amenities,addr_loctype,addr_longitude,addr_latitude,addr_loc_exact,addr_street,addr_govt_area,addr_country,avail_30,avail_60,avail_90,avail_365
36,10240767,https://www.airbnb.com/rooms/10240767,Cozy double bed room 東涌鄉村雅緻雙人房,Guesthouse,Private room,Real Bed,1,1125,moderate,2,1,1,162,1.0,487.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/410fb8a8-673d-44a8-80bd-0b4ac09e6bf2.jpg?aki_policy=large,96,52491634,Ricky,within a few hours,100,Yes,No," Air conditioning,BBQ grill,Bed linens,Cat(s),Children’s books and toys,Cleaning before checkout,Coffee maker,Cooking basics,Dishes and silverware,Dryer,Essentials,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Pets live on this property,Refrigerator,Shampoo,Smoke detector,Stove,Suitable for events,TV,Washer,Wifi,",Point,113.92823,22.27671,No,"Hong Kong, New Territories, Hong Kong",Islands,Hong Kong,18,41,67,339
37,1022200,https://www.airbnb.com/rooms/1022200,"Kailua-Kona, Kona Coast II 2b condo",Apartment,Entire home/apt,Real Bed,7,7,strict_14_with_grace_period,6,2,3,1,2.0,135.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/15368256/7f973058_original.jpg?aki_policy=large,100,3393610,Daniel,Not Specified,0,No,No," Air conditioning,Cable TV,Dryer,Family/kid friendly,Free parking on premises,Gym,Internet,Kitchen,Pool,Washer,Wifi,",Point,-155.96445,19.5702,Yes,"Kailua-Kona, HI, United States",North Kona,United States,0,13,43,196
38,10227000,https://www.airbnb.com/rooms/10227000,"LAHAINA, MAUI! RESORT/CONDO BEACHFRONT!! SLEEPS 4!",Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1,2,1,1.0,499.0,99.0,0.0,1.0,https://a0.muscache.com/im/pictures/f3fbbda4-03cb-4c39-81c0-d79600d75f00.jpg?aki_policy=large,100,12057949,Holly,within a day,91,No,Yes," 24-hour check-in,Air conditioning,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Doorman,Dryer,Elevator,Essentials,Family/kid friendly,Fire extinguisher,First aid kit,Free parking on premises,Gym,Hair dryer,Hangers,Heating,Hot tub,Indoor fireplace,Internet,Iron,Kitchen,Laptop friendly workspace,Pool,Safety card,Smoke detector,Suitable for events,TV,Washer,Wheelchair accessible,Wifi,",Point,-156.68012,20.96996,Yes,"Lahaina, HI, United States",Lahaina,United States,30,60,90,365
39,10186755,https://www.airbnb.com/rooms/10186755,Roof double bed private room,Loft,Private room,Real Bed,1,1125,flexible,2,1,2,0,1.0,185.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/7280244f-cd51-4ac1-a9fd-9acef8a7f0bc.jpg?aki_policy=large,0,52316085,Mustafa,Not Specified,0,No,No," 24-hour check-in,Air conditioning,Doorman,Elevator,Essentials,Family/kid friendly,Hair dryer,Heating,Internet,Iron,Kitchen,Laptop friendly workspace,TV,Washer,Wifi,",Point,29.03693,41.12452,No,"Istanbul, İstanbul, Turkey",Sariyer,Turkey,30,60,90,365
40,10141950,https://www.airbnb.com/rooms/10141950,"Big, Bright & Convenient Sheung Wan",Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,1,1,1.0,966.0,118.0,0.0,1.0,https://a0.muscache.com/im/pictures/aee73a00-c7dd-43bd-93eb-8d96de467a89.jpg?aki_policy=large,100,11435086,Regg,Not Specified,0,No,Yes," Air conditioning,Buzzer/wireless intercom,Dryer,Elevator,Essentials,Hair dryer,Heating,Iron,Kitchen,Laptop friendly workspace,TV,Washer,Wifi,",Point,114.15007,22.28422,Yes,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,Hong Kong,0,0,0,0
41,10184012,https://www.airbnb.com/rooms/10184012,Apto semi mobiliado,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,2,2,0,1.0,380.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/7636a27c-6f18-41d4-b2ce-ecfa1e561451.jpg?aki_policy=large,0,52299431,Ricardo,Not Specified,0,No,No," Air conditioning,Buzzer/wireless intercom,Doorman,Elevator,Essentials,Family/kid friendly,Free parking on premises,Hangers,Iron,Kitchen,Washer,",Point,-43.24277868091869,-22.915009354482486,No,"Rio de Janeiro, Rio de Janeiro, Brazil",Vila Isabel,Brazil,30,60,90,365
42,10233856,https://www.airbnb.com/rooms/10233856,Twin Bed room+MTR Mongkok shopping&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,3,1,2,22,1.0,400.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/06185984-3faf-4967-8d6d-e24304d0f572.jpg?aki_policy=large,83,52473150,Danny,within an hour,97,No,Yes," Air conditioning,Doorman,Elevator,Essentials,Family/kid friendly,Hair dryer,Hangers,Lock on bedroom door,Smoke detector,TV,Wifi,",Point,114.17073,22.31723,Yes,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Hong Kong,30,60,90,145
43,10215858,https://www.airbnb.com/rooms/10215858,Cozy Queen Guest Room&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2,1,1,9,1.0,330.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/9dbed061-0c71-4932-b19b-40a115c127f1.jpg?aki_policy=large,73,52473150,Danny,within an hour,97,No,Yes," Air conditioning,Doorman,Elevator,Essentials,Family/kid friendly,Hair dryer,Hangers,Lock on bedroom door,Smoke detector,TV,Wifi,",Point,114.17034,22.31655,Yes,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,Hong Kong,20,50,80,135
44,10199760,https://www.airbnb.com/rooms/10199760,Uygun nezih daire,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,0,1.0,264.0,26.0,53.0,1.0,https://a0.muscache.com/im/pictures/d714487a-21cf-47b4-ad3c-e983adadc6b7.jpg?aki_policy=large,0,37417314,Yaşar,within a day,100,No,No," Carbon monoxide detector,Dryer,Family/kid friendly,Fire extinguisher,First aid kit,Hair dryer,Hangers,Heating,Internet,Iron,Kitchen,Laptop friendly workspace,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,28.89964,40.99667,No,"Zeytinburnu, İstanbul, Turkey",Zeytinburnu,Turkey,30,60,90,365
45,10201975,https://www.airbnb.com/rooms/10201975,Ipanema: moderno apê 2BR + garagem,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,2,24,2.0,298.0,180.0,50.0,2.0,https://a0.muscache.com/im/pictures/d2ccb4bd-1cda-417f-98e4-4d8695ba3a8c.jpg?aki_policy=large,92,2537111,Barbara,within a few hours,92,Yes,Yes," 24-hour check-in,Air conditioning,Buzzer/wireless intercom,Cable TV,Doorman,Dryer,Elevator,Essentials,Family/kid friendly,Free parking on premises,Hair dryer,Hangers,Host greets you,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Shampoo,Smoking allowed,TV,Washer,Wifi,",Point,-43.1998455458952,-22.980051683700506,No,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Brazil,24,54,84,174
46,10213499,https://www.airbnb.com/rooms/10213499,Great studio opp. Narrabeen Lake,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0,1,61,1.0,117.0,0.0,20.0,1.0,https://a0.muscache.com/im/pictures/cf11c8a8-a9e8-476b-bdad-98a3108c1ef5.jpg?aki_policy=large,97,634664,Tracy,within an hour,100,Yes,No," Bed linens,Cable TV,Dog(s),Essentials,Ethernet connection,Extra pillows and blankets,First aid kit,Free parking on premises,Hair dryer,Hangers,Heating,Hot water,Internet,Iron,Kitchen,Pets live on this property,Pool,Shampoo,TV,Washer,Wifi,",Point,151.29792,-33.71472,Yes,"Narrabeen, NSW, Australia",Warringah,Australia,0,0,25,26
47,10264100,https://www.airbnb.com/rooms/10264100,Your spot in Copacabana,Apartment,Entire home/apt,Real Bed,2,15,strict_14_with_grace_period,6,2,5,8,2.0,798.0,150.0,20.0,4.0,https://a0.muscache.com/im/pictures/83dbb5af-8b0c-48a4-b210-4fb60d642119.jpg?aki_policy=large,100,52772199,Ana Lúcia,within a few hours,100,No,No," Air conditioning,Bed linens,Buzzer/wireless intercom,Cable TV,Coffee maker,Cooking basics,Dishes and silverware,Doorman,Elevator,Essentials,Extra pillows and blankets,Family/kid friendly,First aid kit,Hair dryer,Hangers,Host greets you,Hot water,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Microwave,Oven,Paid parking off premises,Refrigerator,Stove,TV,Washer,Wifi,Window guards,translation missing: en.hosting_amenity_50,",Point,-43.17714541632985,-22.96270793328072,No,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Brazil,11,41,71,247
48,10209136,https://www.airbnb.com/rooms/10209136,"Friendly Apartment, 10m from Manly",Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,4,1.0,36.0,0.0,20.0,2.0,https://a0.muscache.com/im/pictures/f2da856f-1eb3-4b89-af8e-24e95322625d.jpg?aki_policy=large,95,52453573,Isaac,Not Specified,0,No,Yes," Dryer,Essentials,Family/kid friendly,First aid kit,Free parking on premises,Heating,Internet,Kitchen,Washer,Wifi,",Point,151.26969,-33.79629,No,"Fairlight, NSW, Australia",Manly,Australia,0,0,0,0
49,10220130,https://www.airbnb.com/rooms/10220130,Cozy aptartment in Recreio (near Olympic Venues),Apartment,Entire home/apt,Real Bed,2,30,flexible,6,3,3,0,3.0,746.0,373.0,187.0,4.0,https://a0.muscache.com/im/pictures/f48f9243-6bf3-4dea-bc50-c29d88f4e6b2.jpg?aki_policy=large,0,31553171,José Augusto,Not Specified,0,No,Yes," Air conditioning,Buzzer/wireless intercom,Cable TV,Doorman,Dryer,Elevator,Essentials,Family/kid friendly,Fire extinguisher,Free parking on premises,Gym,Hangers,Hot tub,Internet,Iron,Kitchen,Laptop friendly workspace,Pool,Safety card,TV,Washer,Wifi,translation missing: en.hosting_amenity_50,",Point,-43.45296045334386,-23.008710784460312,Yes,"Rio de Janeiro, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Brazil,0,0,0,0
50,10166986,https://www.airbnb.com/rooms/10166986,Resort-like living in Williamsburg,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,2,2,1,1.0,220.0,25.0,0.0,1.0,https://a0.muscache.com/im/pictures/e8e3a30b-a3e9-4925-88b2-d3977054be34.jpg?aki_policy=large,100,14461742,Mohammed,Not Specified,0,No,Yes," 24-hour check-in,Air conditioning,Buzzer/wireless intercom,Doorman,Dryer,Elevator,Essentials,Family/kid friendly,Gym,Hangers,Heating,Hot tub,Internet,Iron,Kitchen,Pool,Smoke detector,TV,Washer,Wheelchair accessible,Wifi,",Point,-73.93869,40.71552,Yes,"Brooklyn, NY, United States",Williamsburg,United States,0,0,0,0
51,10166883,https://www.airbnb.com/rooms/10166883,Large railroad style 3 bedroom apt in Manhattan!,Apartment,Entire home/apt,Real Bed,3,6,strict_14_with_grace_period,9,3,4,22,1.0,180.0,59.0,19.0,4.0,https://a0.muscache.com/im/pictures/5183470a-9507-4488-b113-57a919d48910.jpg?aki_policy=large,95,35215309,Vick,Not Specified,0,No,Yes," 24-hour check-in,Air conditioning,Buzzer/wireless intercom,Carbon monoxide detector,Cooking basics,Dishes and silverware,Essentials,Free street parking,Hair dryer,Heating,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Microwave,Other,Oven,Paid parking off premises,Refrigerator,Shampoo,Single level home,Smoke detector,Stove,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-73.93943,40.79805,Yes,"New York, NY, United States",East Harlem,United States,0,0,0,0
52,1016739,https://www.airbnb.com/rooms/1016739,Private Room (2)  in Guest House at Coogee Beach,House,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,2,8,3.5,64.0,30.0,0.0,1.0,https://a0.muscache.com/im/pictures/15288404/3f765cd7_original.jpg?aki_policy=large,100,5595776,David,within a few hours,100,No,Yes," 24-hour check-in,Doorman,Dryer,Essentials,Family/kid friendly,Fire extinguisher,Free street parking,Hair dryer,Hangers,Hot water,Internet,Iron,Keypad,Kitchen,Laptop friendly workspace,Lock on bedroom door,Safety card,Self check-in,Smoke detector,Smoking allowed,TV,Washer,Wifi,",Point,151.25541,-33.92398,Yes,"Coogee, NSW, Australia",Randwick,Australia,0,0,19,20
53,10295352,https://www.airbnb.com/rooms/10295352,"Amazing and Big Apt, Ipanema Beach.",Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,3,4,0,3.0,1999.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/3424f266-bc71-4847-a9da-c0b3bf95e4ff.jpg?aki_policy=large,0,52966539,Pedro,Not Specified,0,No,No," Air conditioning,Buzzer/wireless intercom,Cable TV,Doorman,Elevator,Family/kid friendly,Iron,Smoking allowed,Washer,Wheelchair accessible,Wifi,",Point,-43.20465630892734,-22.983108745795256,No,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Brazil,0,0,0,0
54,10267144,https://www.airbnb.com/rooms/10267144,IPANEMA LUXURY PENTHOUSE with MAID,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1,1,29,1.0,858.0,112.0,112.0,3.0,https://a0.muscache.com/im/pictures/5d83827b-eb4f-4bfe-9075-1dc553a2c1a9.jpg?aki_policy=large,99,4428126,Cesar,within a few hours,93,Yes,Yes," 24-hour check-in,Air conditioning,Breakfast,Cable TV,Doorman,Elevator,Essentials,First aid kit,Free street parking,Hair dryer,Hangers,Host greets you,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Pool,Shampoo,Smoking allowed,TV,Washer,Wifi,",Point,-43.20056249420509,-22.98034625363379,Yes,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Brazil,18,40,70,345
55,10266175,https://www.airbnb.com/rooms/10266175,Makaha Valley Paradise with OceanView,Condominium,Entire home/apt,Pull-out Sofa,3,180,moderate,4,1,2,32,1.0,95.0,130.0,0.0,1.0,https://a0.muscache.com/im/pictures/daee0612-9889-4ad1-8386-e8d887191a48.jpg?aki_policy=large,98,42868615,Ray And Lise,within an hour,100,Yes,No," 24-hour check-in,Air conditioning,Cable TV,Carbon monoxide detector,Dryer,Elevator,Essentials,Family/kid friendly,Fire extinguisher,Hair dryer,Hangers,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Other,Paid parking on premises,Pool,Shampoo,Smoke detector,TV,Washer,Wifi,",Point,-158.20291,21.4818,Yes,"Waianae, HI, United States",Waianae,United States,0,3,16,246
56,10299095,https://www.airbnb.com/rooms/10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,Real Bed,4,1125,moderate,1,1,1,1,1.0,71.0,20.0,0.0,1.0,https://a0.muscache.com/im/pictures/26459098-5f3e-4d82-a419-1839af1eaa9a.jpg?aki_policy=large,80,52988408,Fernanda,Not Specified,0,No,No," Cat(s),Dryer,Elevator,Essentials,Fire extinguisher,Kitchen,Pets live on this property,TV,Washer,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-43.17645081249057,-22.93848268819496,No,"Rio de Janeiro, Rio de Janeiro, Brazil",Flamengo,Brazil,0,0,0,0
57,103161,https://www.airbnb.com/rooms/103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,Real Bed,2,300,strict_14_with_grace_period,2,1,2,117,1.0,175.0,90.0,300.0,2.0,https://a0.muscache.com/im/pictures/fc6b432c-c2a2-4995-9427-60c987615bd6.jpg?aki_policy=large,96,465278,Ade,within a few hours,100,Yes,No," 24-hour check-in,Air conditioning,Bed linens,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Ethernet connection,Extra pillows and blankets,First aid kit,Free street parking,Hair dryer,Hangers,Heating,Hot water,Internet,Iron,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Other,Oven,Paid parking off premises,Refrigerator,Shampoo,Smoke detector,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-73.96053,40.71577,Yes,"Brooklyn, NY, United States",Williamsburg,United States,28,58,88,363
58,10269320,https://www.airbnb.com/rooms/10269320,FloresRooms 3T,Apartment,Entire home/apt,Real Bed,2,1124,moderate,2,0,1,225,1.0,31.0,10.0,0.0,1.0,https://a0.muscache.com/im/pictures/1404e592-e245-4144-a135-0f49e80f384d.jpg?aki_policy=large,96,51724179,Andreia,within an hour,100,Yes,Yes," Bed linens,Cable TV,Elevator,Essentials,Extra pillows and blankets,Fire extinguisher,First aid kit,Hair dryer,Hangers,Hot water,Internet,Laptop friendly workspace,Lockbox,Self check-in,Shampoo,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-8.61205,41.14404,No,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Portugal,13,43,62,278
59,102995,https://www.airbnb.com/rooms/102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,Real Bed,21,30,moderate,3,1,3,45,1.0,212.0,120.0,0.0,1.0,https://a0.muscache.com/im/pictures/1915586/9e2d0945_original.jpg?aki_policy=large,93,178043,Chas,within a day,95,No,Yes," 24-hour check-in,Air conditioning,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Dryer,Essentials,Fire extinguisher,First aid kit,Hair dryer,Hangers,Heating,Internet,Iron,Kitchen,Laptop friendly workspace,Private entrance,Smoke detector,TV,Washer,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-73.9696,40.78558,Yes,"New York, NY, United States",Upper West Side,United States,0,3,5,5
60,10280433,https://www.airbnb.com/rooms/10280433,~Ao Lele~ Flying Cloud,Treehouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2,1,1,103,1.5,185.0,80.0,0.0,2.0,https://a0.muscache.com/im/pictures/8db00646-53b4-48ad-a1f7-bd88e7129f06.jpg?aki_policy=large,99,52785887,Mike,within a few hours,100,Yes,Yes," 24-hour check-in,Bed linens,Breakfast,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Essentials,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Heating,Host greets you,Hot water,Indoor fireplace,Internet,Iron,Kitchen,Laptop friendly workspace,Microwave,Oven,Patio or balcony,Refrigerator,Safety card,Shampoo,Smoke detector,Stove,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-155.21763,19.42151,No,"Volcano, HI, United States",Puna,United States,20,45,75,165
61,10306879,https://www.airbnb.com/rooms/10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,Real Bed,10,90,flexible,4,1,2,0,1.0,933.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/86a84e4e-9792-461d-8bd7-452b598becab.jpg?aki_policy=large,0,53027036,Paulo Cesar,Not Specified,0,No,No," Air conditioning,Buzzer/wireless intercom,Doorman,Dryer,Elevator,Family/kid friendly,Free parking on premises,Gym,Hangers,Hot tub,Iron,Kitchen,Laptop friendly workspace,Pets allowed,Pool,TV,Washer,Wifi,",Point,-43.36831676949888,-23.011117008024065,Yes,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Brazil,28,58,88,363
62,10423504,https://www.airbnb.com/rooms/10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,6,139,2.0,399.0,185.0,35.0,6.0,https://a0.muscache.com/im/pictures/3e7cc29d-813d-407c-ae90-b6f2745cd384.jpg?aki_policy=large,96,2509326,Cat,within an hour,100,No,Yes," BBQ grill,Bathtub,Bed linens,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Essentials,Ethernet connection,Extra pillows and blankets,Family/kid friendly,Fireplace guards,Free parking on premises,Garden or backyard,Hair dryer,Hangers,Heating,High chair,Hot water,Indoor fireplace,Internet,Iron,Kitchen,Laptop friendly workspace,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Pack ’n Play/travel crib,Paid parking off premises,Patio or balcony,Pets allowed,Private entrance,Refrigerator,Self check-in,Shampoo,Single level home,Smoke detector,Smoking allowed,Stove,TV,Washer,Wifi,",Point,151.27448,-33.8872,No,"Bondi Beach, NSW, Australia",Waverley,Australia,0,0,0,0
63,10359729,https://www.airbnb.com/rooms/10359729,,Apartment,Private room,Real Bed,1,1125,flexible,4,1,2,0,1.0,105.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/5e2149f5-f226-42ce-aec8-fd9b38e72048.jpg?aki_policy=large,0,53319251,Seda,Not Specified,0,No,No," 24-hour check-in,Doorman,Essentials,First aid kit,Hair dryer,Hangers,Heating,Internet,Iron,Kitchen,Laptop friendly workspace,Lock on bedroom door,Shampoo,Smoking allowed,Washer,Wifi,",Point,29.05108,41.08835,No,"Istanbul, İstanbul, Turkey",Sariyer,Turkey,0,0,0,0
64,10317142,https://www.airbnb.com/rooms/10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,14,4,10,32,4.0,795.0,345.0,0.0,1.0,https://a0.muscache.com/im/pictures/71635659-be9e-4860-90ed-312f37e641c2.jpg?aki_policy=large,94,53086419,Noah,within a day,50,No,No," 24-hour check-in,Beachfront,Cable TV,Dryer,Essentials,Family/kid friendly,Free parking on premises,Hair dryer,Internet,Iron,Kitchen,Laptop friendly workspace,Smoke detector,Suitable for events,TV,Washer,Wheelchair accessible,Wifi,",Point,-157.91952,21.63549,Yes,"Laie, HI, United States",Koolauloa,United States,10,17,26,229
65,10578580,https://www.airbnb.com/rooms/10578580,Panoramic Ocean View Studio in  Quiet Setting,Guesthouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,114,1.0,120.0,100.0,15.0,1.0,https://a0.muscache.com/im/pictures/16099e47-1309-4bc0-b271-fc4643604d23.jpg?aki_policy=large,95,308899,Andrei,within an hour,100,No,Yes," Cable TV,Essentials,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Hair dryer,Hangers,Hot water,Internet,Iron,Keypad,Kitchen,Laptop friendly workspace,Long term stays allowed,Luggage dropoff allowed,Pets live on this property,Self check-in,Shampoo,Smoke detector,TV,Wifi,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,",Point,-157.78578,21.29561,Yes,"Honolulu, HI, United States",Primary Urban Center,United States,3,26,53,323
